id,orderid,bikeid,userid,start_time,start_location_x,start_location_y,end_time,end_location_x,end_location_y,start_day,start_weekday,start_hour,weekend,distance
11133,339349,132362,4996,2020/8/29 10:36,121.438,31.34,2020/8/29 10:40,121.445,31.342,29,星期一,10,0,0.702078799
11134,339465,50930,4001,2020/8/29 10:38,121.491,31.259,2020/8/29 10:48,121.48,31.258,29,星期一,10,0,1.053552642
11135,339537,328934,10447,2020/8/29 10:39,121.317,31.309,2020/8/29 11:13,121.315,31.293,29,星期一,10,0,1.784183473
11136,339732,158963,3428,2020/8/29 10:43,121.44,31.331,2020/8/29 11:00,121.422,31.333,29,星期一,10,0,1.727384656
11137,339860,233776,11507,2020/8/29 10:46,121.495,31.262,2020/8/29 10:55,121.49,31.249,29,星期一,10,0,1.518001039
11138,339909,83710,426,2020/8/29 10:47,121.498,31.27,2020/8/29 10:54,121.508,31.271,29,星期一,10,0,0.958768577
11139,352689,303570,6419,2020/8/29 10:50,121.486,31.346,2020/8/29 10:58,121.493,31.336,29,星期一,10,0,1.293474179
11140,352833,42969,12370,2020/8/29 10:53,121.451,31.265,2020/8/29 11:04,121.459,31.247,29,星期一,10,0,2.136248804
11141,352929,256893,14669,2020/8/29 10:55,121.528,31.288,2020/8/29 11:31,121.496,31.309,29,星期一,10,0,3.834437688
11142,353027,64228,11099,2020/8/29 10:58,121.385,31.167,2020/8/29 11:12,121.4,31.161,29,星期一,10,0,1.57725717
11143,353120,39853,12488,2020/8/29 11:00,121.437,31.196,2020/8/29 11:14,121.42,31.207,29,星期一,11,0,2.027883348
11144,353281,352922,9576,2020/8/29 11:03,121.497,31.281,2020/8/29 11:40,121.445,31.279,29,星期一,11,0,4.956614341
11145,353365,200147,11056,2020/8/29 11:05,121.427,31.163,2020/8/29 11:18,121.432,31.168,29,星期一,11,0,0.731132344
11146,366532,332939,7690,2020/8/29 11:07,121.516,31.226,2020/8/29 11:23,121.533,31.214,29,星期一,11,0,2.096195092
11147,366741,308037,10380,2020/8/29 11:11,121.434,31.258,2020/8/29 11:18,121.441,31.256,29,星期一,11,0,0.702638768
11148,366735,324962,16062,2020/8/29 11:12,121.524,31.293,2020/8/29 11:25,121.529,31.296,29,星期一,11,0,0.580740633
11149,366864,71075,16165,2020/8/29 11:14,121.532,31.303,2020/8/29 11:21,121.539,31.3,29,星期一,11,0,0.744815837
11150,367004,271874,6513,2020/8/29 11:17,121.365,31.252,2020/8/29 11:22,121.367,31.26,29,星期一,11,0,0.907216561
11151,367131,328847,12345,2020/8/29 11:19,121.44,31.315,2020/8/29 11:42,121.45,31.308,29,星期一,11,0,1.228221319
11152,380202,267302,4195,2020/8/29 11:24,121.44,31.156,2020/8/29 11:57,121.419,31.138,29,星期一,11,0,2.827160008
11153,380318,261554,14322,2020/8/29 11:26,121.537,31.263,2020/8/29 11:30,121.534,31.266,29,星期一,11,0,0.438489154
11154,380385,76909,12529,2020/8/29 11:28,121.466,31.23,2020/8/29 11:34,121.457,31.231,29,星期一,11,0,0.864602394
11155,380517,125484,11914,2020/8/29 11:30,121.49,31.248,2020/8/29 11:37,121.484,31.251,29,星期一,11,0,0.66127257
11156,380625,22754,3017,2020/8/29 11:32,121.483,31.202,2020/8/29 11:39,121.476,31.206,29,星期一,11,0,0.801068489
11157,380790,3381,17603,2020/8/29 11:35,121.444,31.169,2020/8/29 11:46,121.446,31.173,29,星期一,11,0,0.48273895
11158,393865,93223,12019,2020/8/29 11:38,121.492,31.299,2020/8/29 11:51,121.514,31.303,29,星期一,11,0,2.140905286
11159,394089,361441,17600,2020/8/29 11:42,121.456,31.186,2020/8/29 11:46,121.459,31.188,29,星期一,11,0,0.361855835
11160,394213,63146,3036,2020/8/29 11:44,121.445,31.288,2020/8/29 11:53,121.432,31.289,29,星期一,11,0,1.242757658
11161,394380,250881,5138,2020/8/29 11:47,121.537,31.311,2020/8/29 11:53,121.535,31.318,29,星期一,11,0,0.79913256
11162,394485,194624,6822,2020/8/29 11:48,121.53,31.318,2020/8/29 12:01,121.542,31.324,29,星期一,11,0,1.321803744
11163,407403,64893,5309,2020/8/29 11:52,121.509,31.316,2020/8/29 12:06,121.514,31.303,29,星期一,11,0,1.517927462
11164,407559,15252,14684,2020/8/29 11:54,121.537,31.193,2020/8/29 12:01,121.54,31.192,29,星期一,11,0,0.30667891
11165,407661,184299,11777,2020/8/29 11:56,121.537,31.263,2020/8/29 12:19,121.518,31.284,29,星期一,11,0,2.948747295
11166,407788,367196,11652,2020/8/29 11:58,121.428,31.327,2020/8/29 12:04,121.436,31.321,29,星期一,11,0,1.011111659
11167,407805,148050,16986,2020/8/29 11:59,121.49,31.311,2020/8/29 12:13,121.501,31.335,29,星期一,11,0,2.85956492
11168,407974,46822,15131,2020/8/29 12:02,121.51,31.261,2020/8/29 12:19,121.501,31.251,29,星期一,12,0,1.40148172
11169,408038,355868,2534,2020/8/29 12:03,121.459,31.244,2020/8/29 12:16,121.444,31.246,29,星期一,12,0,1.445992251
11170,408166,307294,4840,2020/8/29 12:04,121.382,31.223,2020/8/29 12:11,121.386,31.214,29,星期一,12,0,1.068172662
11171,421327,367258,3173,2020/8/29 12:07,121.425,31.203,2020/8/29 12:21,121.431,31.213,29,星期一,12,0,1.247482801
11172,421445,4302,9015,2020/8/29 12:09,121.49,31.248,2020/8/29 12:20,121.482,31.258,29,星期一,12,0,1.345347142
11173,421674,366893,16255,2020/8/29 12:12,121.335,31.259,2020/8/29 12:19,121.342,31.255,29,星期一,12,0,0.800760561
11174,421788,92436,15535,2020/8/29 12:14,121.395,31.165,2020/8/29 12:22,121.4,31.157,29,星期一,12,0,1.006970212
11175,421864,48647,5786,2020/8/29 12:15,121.43,31.276,2020/8/29 12:25,121.422,31.283,29,星期一,12,0,1.087518377
11176,422001,300449,14474,2020/8/29 12:17,121.524,31.334,2020/8/29 12:41,121.512,31.305,29,星期一,12,0,3.412225087
11177,435074,354088,2206,2020/8/29 12:20,121.403,31.238,2020/8/29 12:25,121.402,31.243,29,星期一,12,0,0.562493642
11178,435248,307079,2214,2020/8/29 12:24,121.415,31.243,2020/8/29 12:31,121.413,31.241,29,星期一,12,0,0.292354954
11179,435332,263575,10738,2020/8/29 12:25,121.507,31.316,2020/8/29 12:38,121.517,31.304,29,星期一,12,0,1.635974396
11180,435432,218088,1805,2020/8/29 12:27,121.442,31.282,2020/8/29 12:38,121.454,31.272,29,星期一,12,0,1.592209182
11181,435525,127126,1442,2020/8/29 12:28,121.479,31.311,2020/8/29 12:35,121.485,31.306,29,星期一,12,0,0.795970158
11182,435609,147546,10038,2020/8/29 12:29,121.41,31.267,2020/8/29 12:36,121.402,31.264,29,星期一,12,0,0.831350061
11183,448714,92224,2114,2020/8/29 12:31,121.342,31.307,2020/8/29 12:42,121.334,31.305,29,星期一,12,0,0.793210086
11184,448875,162702,14446,2020/8/29 12:33,121.423,31.008,2020/8/29 12:44,121.446,31.014,29,星期一,12,0,2.294874713
11185,448931,131630,16202,2020/8/29 12:34,121.446,31.262,2020/8/29 12:41,121.452,31.267,29,星期一,12,0,0.796157911
11186,449030,348695,16988,2020/8/29 12:36,121.49,31.262,2020/8/29 12:58,121.457,31.244,29,星期一,12,0,3.72333186
11187,449124,350496,8659,2020/8/29 12:38,121.32,31.295,2020/8/29 12:46,121.307,31.289,29,星期一,12,0,1.405202402
11188,449292,295644,10820,2020/8/29 12:40,121.49,31.245,2020/8/29 12:46,121.482,31.243,29,星期一,12,0,0.793687919
11189,462512,356146,2193,2020/8/29 12:43,121.472,31.259,2020/8/29 12:45,121.471,31.26,29,星期一,12,0,0.146166258
11190,462740,7606,9035,2020/8/29 12:46,121.539,31.265,2020/8/29 12:51,121.533,31.268,29,星期一,12,0,0.661184495
11191,462749,322215,15736,2020/8/29 12:47,121.396,31.274,2020/8/29 12:51,121.391,31.269,29,星期一,12,0,0.73079281
11192,462916,131266,11839,2020/8/29 12:49,121.399,31.157,2020/8/29 13:04,121.394,31.165,29,星期一,12,0,1.006970212
11193,463101,4969,17087,2020/8/29 12:52,121.471,31.2,2020/8/29 13:03,121.464,31.203,29,星期一,12,0,0.74544237
11194,463245,347360,9387,2020/8/29 12:54,121.512,31.181,2020/8/29 13:02,121.509,31.185,29,星期一,12,0,0.527692431
11195,476463,66733,5773,2020/8/29 12:59,121.486,31.405,2020/8/29 13:10,121.481,31.404,29,星期一,12,0,0.488249838
11196,476653,367052,1834,2020/8/29 13:02,121.434,31.203,2020/8/29 13:09,121.429,31.21,29,星期一,13,0,0.91070877
11197,476735,19936,7423,2020/8/29 13:03,121.373,31.233,2020/8/29 13:05,121.377,31.232,29,星期一,13,0,0.396888229
11198,476854,367757,850,2020/8/29 13:05,121.406,31.278,2020/8/29 13:10,121.408,31.283,29,星期一,13,0,0.586172209
11199,477037,330242,3221,2020/8/29 13:08,121.484,31.234,2020/8/29 14:02,121.465,31.222,29,星期一,13,0,2.246593262
11200,489990,6177,7686,2020/8/29 13:10,121.455,31.242,2020/8/29 13:15,121.451,31.24,29,星期一,13,0,0.440877728
11201,490138,24957,1990,2020/8/29 13:13,121.494,31.202,2020/8/29 13:33,121.493,31.201,29,星期一,13,0,0.146203425
11202,490304,7447,14106,2020/8/29 13:16,121.465,31.219,2020/8/29 13:22,121.457,31.213,29,星期一,13,0,1.011758019
11203,490454,38358,3606,2020/8/29 13:18,121.517,31.238,2020/8/29 13:26,121.508,31.235,29,星期一,13,0,0.919667296
11204,490623,94716,17011,2020/8/29 13:21,121.524,31.222,2020/8/29 13:30,121.531,31.221,29,星期一,13,0,0.676132127
11205,503959,157823,16313,2020/8/29 13:24,121.506,31.27,2020/8/29 13:30,121.516,31.274,29,星期一,13,0,1.050525893
11206,504026,2835,951,2020/8/29 13:26,121.439,31.26,2020/8/29 13:30,121.436,31.264,29,星期一,13,0,0.527568223
11207,504139,217695,7437,2020/8/29 13:27,121.527,31.223,2020/8/29 13:41,121.53,31.24,29,星期一,13,0,1.906396244
11208,504356,281933,5636,2020/8/29 13:30,121.363,31.206,2020/8/29 13:44,121.36,31.22,29,星期一,13,0,1.578329122
11209,504403,200767,13516,2020/8/29 13:31,121.498,31.394,2020/8/29 13:49,121.488,31.381,29,星期一,13,0,1.726936068
11210,504451,332446,162,2020/8/29 13:32,121.329,31.125,2020/8/29 13:38,121.325,31.132,29,星期一,13,0,0.864800013
11211,504550,367908,17084,2020/8/29 13:33,121.424,31.145,2020/8/29 13:42,121.426,31.142,29,星期一,13,0,0.383416371
11212,517512,353483,8513,2020/8/29 13:36,121.392,31.166,2020/8/29 13:48,121.397,31.15,29,星期一,13,0,1.836896755
11213,517621,247706,16293,2020/8/29 13:38,121.447,31.298,2020/8/29 13:43,121.446,31.294,29,星期一,13,0,0.453602547
11214,517758,351402,5639,2020/8/29 13:40,121.442,31.313,2020/8/29 14:12,121.453,31.345,29,星期一,13,0,3.699240766
11215,517907,368072,16841,2020/8/29 13:42,121.482,31.225,2020/8/29 13:50,121.48,31.226,29,星期一,13,0,0.220465615
11216,518049,146583,13420,2020/8/29 13:45,121.505,31.297,2020/8/29 13:53,121.497,31.3,29,星期一,13,0,0.831107639
11217,518183,367901,7501,2020/8/29 13:47,121.455,31.312,2020/8/29 13:58,121.467,31.308,29,星期一,13,0,1.2253989
11218,531279,349103,12770,2020/8/29 13:50,121.364,31.222,2020/8/29 13:54,121.36,31.22,29,星期一,13,0,0.440946758
11219,531400,70627,3115,2020/8/29 13:51,121.478,31.269,2020/8/29 14:11,121.471,31.276,29,星期一,13,0,1.023105444
11220,531562,80360,9091,2020/8/29 13:54,121.456,31.298,2020/8/29 14:08,121.458,31.299,29,星期一,13,0,0.220339534
11221,531678,227012,15119,2020/8/29 13:56,121.528,31.302,2020/8/29 14:10,121.532,31.314,29,星期一,13,0,1.383914459
11222,531813,282352,7377,2020/8/29 13:58,121.542,31.271,2020/8/29 14:02,121.543,31.274,29,星期一,13,0,0.345986664
11223,532055,368226,15042,2020/8/29 14:01,121.337,31.242,2020/8/29 14:14,121.344,31.251,29,星期一,14,0,1.200149538
11224,545070,10335,16209,2020/8/29 14:03,121.483,31.221,2020/8/29 14:13,121.492,31.223,29,星期一,14,0,0.885746884
11225,545316,135957,5523,2020/8/29 14:06,121.488,31.291,2020/8/29 14:25,121.504,31.304,29,星期一,14,0,2.097141091
11226,545423,336544,9513,2020/8/29 14:08,121.484,31.304,2020/8/29 14:14,121.481,31.298,29,星期一,14,0,0.723966313
11227,545723,12495,10264,2020/8/29 14:13,121.403,31.251,2020/8/29 14:19,121.404,31.247,29,星期一,14,0,0.453609284
11228,558858,240292,310,2020/8/29 14:15,121.458,31.184,2020/8/29 14:22,121.456,31.185,29,星期一,14,0,0.220536322
11229,558950,227446,10834,2020/8/29 14:17,121.43,31.284,2020/8/29 14:28,121.44,31.294,29,星期一,14,0,1.46147335
11230,559145,333635,7625,2020/8/29 14:21,121.603,31.241,2020/8/29 14:38,121.608,31.24,29,星期一,14,0,0.48905259
11231,559276,309994,9924,2020/8/29 14:23,121.422,31.276,2020/8/29 14:33,121.409,31.279,29,星期一,14,0,1.28185299
11232,559503,92855,16590,2020/8/29 14:27,121.449,31.283,2020/8/29 14:32,121.441,31.282,29,星期一,14,0,0.769798934
11233,572620,155111,13172,2020/8/29 14:30,121.467,31.242,2020/8/29 14:49,121.457,31.235,29,星期一,14,0,1.228784221
11234,572770,61295,12537,2020/8/29 14:32,121.49,31.313,2020/8/29 14:56,121.485,31.278,29,星期一,14,0,3.909699026
11235,572908,35423,13705,2020/8/29 14:35,121.36,31.244,2020/8/29 14:45,121.373,31.247,29,星期一,14,0,1.28225601
11236,573017,126284,15414,2020/8/29 14:37,121.423,31.273,2020/8/29 15:07,121.455,31.271,29,星期一,14,0,3.055484592
11237,573093,143889,7541,2020/8/29 14:39,121.488,31.291,2020/8/29 14:42,121.485,31.292,29,星期一,14,0,0.306401625
11238,573300,358019,7485,2020/8/29 14:42,121.386,31.314,2020/8/29 14:49,121.381,31.313,29,星期一,14,0,0.488695728
11239,586326,157426,11094,2020/8/29 14:43,121.345,31.173,2020/8/29 14:49,121.35,31.171,29,星期一,14,0,0.525716185
11240,586431,306773,5336,2020/8/29 14:45,121.463,31.246,2020/8/29 15:03,121.458,31.24,29,星期一,14,0,0.818177435
11241,586540,90980,7185,2020/8/29 14:47,121.427,31.265,2020/8/29 15:03,121.411,31.271,29,星期一,14,0,1.662663405
11242,586657,86368,16256,2020/8/29 14:49,121.451,31.225,2020/8/29 14:54,121.458,31.229,29,星期一,14,0,0.800934912
11243,586813,327348,5307,2020/8/29 14:52,121.461,31.21,2020/8/29 14:55,121.46,31.209,29,星期一,14,0,0.146198301
11244,586935,368615,14450,2020/8/29 14:54,121.557,31.287,2020/8/29 15:07,121.548,31.299,29,星期一,14,0,1.582558276
11245,586984,178451,772,2020/8/29 14:55,121.541,31.275,2020/8/29 15:04,121.539,31.268,29,星期一,14,0,0.799148106
11246,599933,345021,6751,2020/8/29 14:57,121.426,31.16,2020/8/29 15:21,121.427,31.135,29,星期一,14,0,2.773439846
11247,600059,239181,17595,2020/8/29 14:59,121.343,31.168,2020/8/29 15:18,121.326,31.169,29,星期一,14,0,1.624498574
11248,600162,19381,16225,2020/8/29 15:01,121.472,31.22,2020/8/29 15:08,121.462,31.217,29,星期一,15,0,1.009244448
11249,600351,24381,12224,2020/8/29 15:05,121.423,31.179,2020/8/29 15:21,121.409,31.193,29,星期一,15,0,2.046986877
11250,600495,8830,17594,2020/8/29 15:07,121.516,31.287,2020/8/29 15:31,121.509,31.303,29,星期一,15,0,1.895052305
11251,600643,300756,15300,2020/8/29 15:09,121.386,31.315,2020/8/29 15:33,121.389,31.32,29,星期一,15,0,0.623598669
11252,600695,198694,253,2020/8/29 15:10,121.448,31.283,2020/8/29 15:23,121.444,31.272,29,星期一,15,0,1.277714576
11253,614208,285909,4341,2020/8/29 15:13,121.355,31.401,2020/8/29 15:28,121.364,31.389,29,星期一,15,0,1.582075921
11254,614297,191308,7648,2020/8/29 15:15,121.438,31.335,2020/8/29 15:24,121.435,31.324,29,星期一,15,0,1.252602231
11255,614367,235708,17377,2020/8/29 15:16,121.482,31.226,2020/8/29 15:28,121.487,31.212,29,星期一,15,0,1.623695053
11256,614572,56553,5098,2020/8/29 15:19,121.531,31.314,2020/8/29 15:26,121.525,31.318,29,星期一,15,0,0.723103245
11257,614592,236744,9021,2020/8/29 15:20,121.453,31.23,2020/8/29 16:59,121.431,31.104,29,星期一,15,0,14.12648925
11258,614776,317790,13484,2020/8/29 15:22,121.408,31.108,2020/8/29 15:39,121.403,31.13,29,星期一,15,0,2.485362313
11259,626920,331856,1874,2020/8/29 15:24,121.467,31.204,2020/8/29 15:35,121.466,31.21,29,星期一,15,0,0.672029322
11260,627078,1864,9592,2020/8/29 15:27,121.358,31.344,2020/8/29 15:53,121.359,31.348,29,星期一,15,0,0.453595373
11261,627191,119600,5529,2020/8/29 15:29,121.467,31.335,2020/8/29 15:41,121.475,31.32,29,星期一,15,0,1.829135366
11262,627333,28164,16626,2020/8/29 15:31,121.415,31.174,2020/8/29 15:36,121.424,31.175,29,星期一,15,0,0.865103364
11263,627436,4602,1217,2020/8/29 15:33,121.449,31.212,2020/8/29 15:39,121.442,31.21,29,星期一,15,0,0.702944863
11264,627592,196753,13905,2020/8/29 15:35,121.457,31.196,2020/8/29 15:46,121.468,31.205,29,星期一,15,0,1.447321288
11265,627619,17880,1765,2020/8/29 15:36,121.508,31.279,2020/8/29 15:40,121.518,31.281,29,星期一,15,0,0.977719169
11266,639978,169268,14493,2020/8/29 15:38,121.455,31.153,2020/8/29 16:02,121.445,31.179,29,星期一,15,0,3.036245633
11267,640125,312718,12284,2020/8/29 15:40,121.486,31.303,2020/8/29 15:47,121.498,31.301,29,星期一,15,0,1.163745767
11268,640226,301858,12663,2020/8/29 15:42,121.347,31.265,2020/8/29 15:48,121.34,31.266,29,星期一,15,0,0.6758273
11269,640354,368824,8337,2020/8/29 15:43,121.466,31.252,2020/8/29 16:06,121.468,31.253,29,星期一,15,0,0.22041901
11270,640428,220787,12322,2020/8/29 15:44,121.486,31.209,2020/8/29 15:54,121.494,31.218,29,星期一,15,0,1.255732028
11271,640554,64416,7541,2020/8/29 15:46,121.485,31.292,2020/8/29 15:57,121.49,31.307,29,星期一,15,0,1.729902712
11272,640691,210302,12041,2020/8/29 15:48,121.459,31.332,2020/8/29 16:24,121.511,31.302,29,星期一,15,0,5.96352462
11273,651874,136634,16679,2020/8/29 15:50,121.466,31.21,2020/8/29 16:12,121.441,31.195,29,星期一,15,0,2.90558242
11274,651978,67459,13231,2020/8/29 15:53,121.436,31.226,2020/8/29 16:09,121.426,31.235,29,星期一,15,0,1.379650501
11275,652156,366130,7338,2020/8/29 15:55,121.519,31.24,2020/8/29 16:01,121.524,31.239,29,星期一,15,0,0.489057473
11276,652285,206057,6466,2020/8/29 15:57,121.321,31.238,2020/8/29 15:59,121.32,31.24,29,星期一,15,0,0.241344712
11277,652514,110982,15379,2020/8/29 16:00,121.393,31.278,2020/8/29 16:14,121.377,31.272,29,星期一,16,0,1.662560588
11278,652587,76787,6071,2020/8/29 16:02,121.494,31.336,2020/8/29 16:05,121.491,31.331,29,星期一,16,0,0.623577786
11279,665002,258254,4871,2020/8/29 16:05,121.452,31.279,2020/8/29 16:20,121.47,31.267,29,星期一,16,0,2.169918804
11280,665099,119740,10658,2020/8/29 16:07,121.541,31.318,2020/8/29 16:18,121.536,31.328,29,星期一,16,0,1.206570379
11281,665173,128171,981,2020/8/29 16:08,121.532,31.314,2020/8/29 16:24,121.554,31.311,29,星期一,16,0,2.120461725
11282,665267,315819,13747,2020/8/29 16:09,121.351,31.22,2020/8/29 16:38,121.31,31.236,29,星期一,16,0,4.290265483
11283,665494,294860,4550,2020/8/29 16:12,121.536,31.331,2020/8/29 16:18,121.538,31.324,29,星期一,16,0,0.799127858
11284,665574,22340,4989,2020/8/29 16:13,121.39,31.209,2020/8/29 16:31,121.413,31.212,29,星期一,16,0,2.216853419
11285,677801,362514,12147,2020/8/29 16:16,121.438,30.991,2020/8/29 16:45,121.435,30.99,29,星期一,16,0,0.307242337
11286,678076,24534,10524,2020/8/29 16:19,121.297,31.187,2020/8/29 16:38,121.294,31.211,29,星期一,16,0,2.676265982
11287,678160,294464,14545,2020/8/29 16:21,121.428,31.159,2020/8/29 16:29,121.432,31.168,29,星期一,16,0,1.068243376
11288,678361,45517,1564,2020/8/29 16:23,121.538,31.15,2020/8/29 16:42,121.551,31.12,29,星期一,16,0,3.549705492
11289,690534,107177,917,2020/8/29 16:25,121.507,31.316,2020/8/29 16:39,121.516,31.301,29,星期一,16,0,1.870831234
11290,690657,156031,14461,2020/8/29 16:27,121.5,31.275,2020/8/29 16:59,121.473,31.301,29,星期一,16,0,3.862556522
11291,690818,333551,869,2020/8/29 16:29,121.42,31.208,2020/8/29 16:38,121.429,31.202,29,星期一,16,0,1.085440335
11292,690938,144926,17116,2020/8/29 16:31,121.505,31.301,2020/8/29 16:43,121.515,31.299,29,星期一,16,0,0.977523556
11293,691031,169624,7656,2020/8/29 16:32,121.459,31.254,2020/8/29 16:43,121.445,31.258,29,星期一,16,0,1.405290851
11294,691232,48686,16185,2020/8/29 16:34,121.52,31.281,2020/8/29 17:03,121.532,31.317,29,星期一,16,0,4.151767862
11295,703611,192790,14635,2020/8/29 16:36,121.486,31.251,2020/8/29 16:58,121.466,31.249,29,星期一,16,0,1.917946023
11296,703813,237212,15337,2020/8/29 16:38,121.481,31.294,2020/8/29 16:42,121.482,31.288,29,星期一,16,0,0.672025984
11297,703913,20146,9887,2020/8/29 16:40,121.445,31.279,2020/8/29 16:43,121.451,31.28,29,星期一,16,0,0.582006008
11298,704048,95891,1370,2020/8/29 16:41,121.442,31.208,2020/8/29 17:36,121.412,31.142,29,星期一,16,0,7.856586574
11299,704216,326745,1507,2020/8/29 16:43,121.444,31.211,2020/8/29 17:29,121.404,31.194,29,星期一,16,0,4.252591041
11300,716431,71441,16088,2020/8/29 16:46,121.447,31.225,2020/8/29 16:54,121.458,31.228,29,星期一,16,0,1.099571136
11301,716533,38963,10126,2020/8/29 16:47,121.447,31.318,2020/8/29 16:56,121.438,31.32,29,星期一,16,0,0.884898765
11302,716621,364271,2544,2020/8/29 16:48,121.505,31.253,2020/8/29 17:13,121.487,31.24,29,星期一,16,0,2.239977644
11303,716815,334590,7283,2020/8/29 16:50,121.412,31.232,2020/8/29 17:01,121.417,31.218,29,星期一,16,0,1.623687609
11304,716874,192349,13678,2020/8/29 16:51,121.297,31.188,2020/8/29 16:59,121.298,31.197,29,星期一,16,0,1.002396614
11305,717116,340560,14871,2020/8/29 16:54,121.516,31.139,2020/8/29 17:18,121.494,31.161,29,星期一,16,0,3.217200447
11306,729385,88051,8504,2020/8/29 16:56,121.409,31.206,2020/8/29 17:04,121.416,31.208,29,星期一,16,0,0.702971461
11307,729474,35186,11003,2020/8/29 16:57,121.384,31.223,2020/8/29 17:05,121.385,31.214,29,星期一,16,0,1.002398154
11308,729650,261699,94,2020/8/29 16:58,121.442,31.33,2020/8/29 17:06,121.449,31.334,29,星期一,16,0,0.800324099
11309,729730,51664,2500,2020/8/29 16:59,121.349,31.2,2020/8/29 17:22,121.359,31.211,29,星期一,16,0,1.547778571
11310,729900,334274,5942,2020/8/29 17:01,121.297,31.188,2020/8/29 17:06,121.291,31.194,29,星期一,17,0,0.877260886
11311,730000,135935,1055,2020/8/29 17:02,121.504,31.278,2020/8/29 17:05,121.501,31.275,29,星期一,17,0,0.438466064
11312,742128,235847,7452,2020/8/29 17:03,121.395,31.231,2020/8/29 17:23,121.38,31.244,29,星期一,17,0,2.029667979
11313,742405,346974,17143,2020/8/29 17:05,121.417,31.218,2020/8/29 17:26,121.415,31.217,29,星期一,17,0,0.220479417
11314,742591,334419,16516,2020/8/29 17:06,121.432,31.135,2020/8/29 17:12,121.434,31.143,29,星期一,17,0,0.907250055
11315,742598,355183,12917,2020/8/29 17:06,121.506,31.329,2020/8/29 18:37,121.512,31.33,29,星期一,17,0,0.58171006
11316,742713,176374,14746,2020/8/29 17:07,121.494,31.335,2020/8/29 17:11,121.491,31.331,29,星期一,17,0,0.527456414
11317,755143,368999,15742,2020/8/29 17:09,121.511,31.289,2020/8/29 17:21,121.52,31.296,29,星期一,17,0,1.156135099
11318,755231,227845,8961,2020/8/29 17:10,121.446,31.322,2020/8/29 17:36,121.455,31.276,29,星期一,17,0,5.171707017
11319,755390,248282,2883,2020/8/29 17:11,121.495,31.262,2020/8/29 17:44,121.487,31.24,29,星期一,17,0,2.555483019
11320,755535,225180,8647,2020/8/29 17:12,121.285,31.259,2020/8/29 17:32,121.296,31.271,29,星期一,17,0,1.693437027
11321,755852,366115,493,2020/8/29 17:14,121.304,31.296,2020/8/29 17:54,121.35,31.28,29,星期一,17,0,4.725557603
11322,767888,283828,14928,2020/8/29 17:16,121.4,31.15,2020/8/29 17:22,121.399,31.16,29,星期一,17,0,1.112813768
11323,768002,222676,12314,2020/8/29 17:17,121.466,31.234,2020/8/29 17:26,121.456,31.242,29,星期一,17,0,1.301658301
11324,768150,70693,9616,2020/8/29 17:18,121.422,31.288,2020/8/29 17:36,121.399,31.299,29,星期一,17,0,2.506567045
11325,768308,368685,10803,2020/8/29 17:19,121.53,31.318,2020/8/29 17:30,121.531,31.3,29,星期一,17,0,1.998015283
11326,768455,289308,17605,2020/8/29 17:20,121.498,31.25,2020/8/29 17:40,121.528,31.266,29,星期一,17,0,3.363281588
11327,768529,143061,5046,2020/8/29 17:21,121.53,31.273,2020/8/29 17:31,121.517,31.27,29,星期一,17,0,1.281928584
11328,780385,57224,3551,2020/8/29 17:22,121.37,31.175,2020/8/29 18:11,121.367,31.228,29,星期一,17,0,5.883216802
11329,780494,18780,4462,2020/8/29 17:24,121.449,31.292,2020/8/29 17:43,121.445,31.307,29,星期一,17,0,1.706161884
11330,780667,229197,3901,2020/8/29 17:25,121.468,31.263,2020/8/29 17:40,121.444,31.26,29,星期一,17,0,2.309897644
11331,780846,168742,2383,2020/8/29 17:27,121.488,31.282,2020/8/29 17:38,121.493,31.266,29,星期一,17,0,1.83677681
